parent_asin,selection_frequency,quality_tier
B09N6S7NV8,0.0,low_likelihood
B09NFPQN6N,0.0,low_likelihood
B09NFRBCT6,0.0,low_likelihood
B09NLNC225,0.0,low_likelihood
B09NRF4QB4,0.0,low_likelihood
B09NZN9HK5,0.0,low_likelihood
B09P1TQ9BJ,0.0,low_likelihood
B09PJTS7LV,0.0,low_likelihood
B09PL6BZ3B,0.0,low_likelihood
B09PMGTGLK,0.0,low_likelihood
B09PRTSYLJ,0.0,low_likelihood
B09PV5HJMB,0.0,low_likelihood
B09Q1NN2Q7,0.0,low_likelihood
B09Q34KWHG,0.0,low_likelihood
B09Q823HQX,0.0,low_likelihood
B09Q8374DQ,0.0,low_likelihood
B09QB2NP99,0.0,low_likelihood
B09QGLP7DG,0.0,low_likelihood
B09QHLNSDF,0.0,low_likelihood
B09QJK1KVY,0.0,low_likelihood
B09QN7HFSC,0.0,low_likelihood
B09QSF1BZM,0.0,low_likelihood
B09QZSCJ5D,0.0,low_likelihood
B09R6Y1R4Q,0.0,low_likelihood
B09RZQ2WSC,0.0,low_likelihood
B09S8R6VQ5,0.0,low_likelihood
B09SQ31RBC,0.0,low_likelihood
B09SZ67P9Z,0.0,low_likelihood
B09T3DJCH2,0.0,low_likelihood
B09T782383,0.0,low_likelihood
B09T8ZQNT7,0.0,low_likelihood
B09TB2T3B2,0.0,low_likelihood
B09TWT85N7,0.0,low_likelihood
B09V7MSM52,0.0,low_likelihood
B09V81GYJY,0.0,low_likelihood
B09V88FRGB,0.0,low_likelihood
B09VCNRTK9,0.0,low_likelihood
B09VCVXL38,0.0,low_likelihood
B09VGXN6YQ,0.0,low_likelihood
B09VKBTC81,0.0,low_likelihood
B09VLR3Z3W,0.0,low_likelihood
B09VRS7ZDV,0.0,low_likelihood
B09VYRTLYG,0.0,low_likelihood
B09W29P3XZ,0.0,low_likelihood
B09W9CFRYW,0.0,low_likelihood
B09WF14J5W,0.0,low_likelihood
B09WMWSFDR,0.0,low_likelihood
B09WT7GTW1,0.0,low_likelihood
B09WYMP2KC,0.0,low_likelihood
B09WYRRB9Q,0.0,low_likelihood
B09X2LS3VD,0.0,low_likelihood
B09X4FGPK8,0.0,low_likelihood
B09XM9B167,0.0,low_likelihood
B09XX7F7N3,0.0,low_likelihood
B09YBNKTGX,0.0,low_likelihood
B09YGKJ49Q,0.0,low_likelihood
B09YQZ83JS,0.0,low_likelihood
B09YRH2BVX,0.0,low_likelihood
B09YYFXC42,0.0,low_likelihood
B09Z2FG7MC,0.0,low_likelihood
B09Z2N1C3G,0.0,low_likelihood
B0B15QFDY2,0.0,low_likelihood
B0B169GZHT,0.0,low_likelihood
B0B1DYKTR4,0.0,low_likelihood
B0B1TNGQ6Y,0.0,low_likelihood
B0B1V5146B,0.0,low_likelihood
B0B1Y59186,0.0,low_likelihood
B0B28759D4,0.0,low_likelihood
B0B28Y1CG7,0.0,low_likelihood
B0B292T3Y2,0.0,low_likelihood
B0B2HM98TK,0.0,low_likelihood
B0B2JX5TWS,0.0,low_likelihood
B0B2L55P6N,0.0,low_likelihood
B0B2LBQ4CH,0.0,low_likelihood
B0B3GSFLV6,0.0,low_likelihood
B0B3HS4PBQ,0.0,low_likelihood
B0B3HVRW95,0.0,low_likelihood
B0B3SGZ1K2,0.0,low_likelihood
B0B46PZWHZ,0.0,low_likelihood
B0B4NWJL7H,0.0,low_likelihood
B0B4RKPMJ9,0.0,low_likelihood
B0B4S2KDKZ,0.0,low_likelihood
B0B59GVLSZ,0.0,low_likelihood
B0B5B4CHZ2,0.0,low_likelihood
B0B5FMVDYH,0.0,low_likelihood
B0B5SPBC94,0.0,low_likelihood
B0B5WSZYY6,0.0,low_likelihood
B0B5ZP4V7D,0.0,low_likelihood
B0B6FDKGTQ,0.0,low_likelihood
B0B6FSV1YJ,0.0,low_likelihood
B0B6HG4KW2,0.0,low_likelihood
B0B721626Q,0.0,low_likelihood
B0B74B5ZH5,0.0,low_likelihood
B0B7HYJ6B3,0.0,low_likelihood
B0B7LBKWNL,0.0,low_likelihood
B0B7MLXMMT,0.0,low_likelihood
B0B7N75SSL,0.0,low_likelihood
B0B7QQGF14,0.0,low_likelihood
B0B7VT663J,0.0,low_likelihood
B0B8H8C67G,0.0,low_likelihood
B0B8N65K8Y,0.0,low_likelihood
B0B8SJ6PK8,0.0,low_likelihood
B0B8TKC58G,0.0,low_likelihood
B0B8Z27P25,0.0,low_likelihood
B0B9MYRCH3,0.0,low_likelihood
B0B9NQ7DYR,0.0,low_likelihood
B0B9RJZLW4,0.0,low_likelihood
B0BBC5MYGY,0.0,low_likelihood
B0BBM9YWLB,0.0,low_likelihood
B0BBMRJ9K9,0.0,low_likelihood
B0BBQ6L2B3,0.0,low_likelihood
B0BBWB2MSS,0.0,low_likelihood
B0BBZDTSLM,0.0,low_likelihood
B0BCDTVSX6,0.0,low_likelihood
B0BCPYK1SR,0.0,low_likelihood
B0BCWSJVGZ,0.0,low_likelihood
B0BD4QJ21V,0.0,low_likelihood
B0BD7KXVX4,0.0,low_likelihood
B0BD8Z9LGG,0.0,low_likelihood
B0BDFHBK9V,0.0,low_likelihood
B0BDLDRP15,0.0,low_likelihood
B0BDY5SBXS,0.0,low_likelihood
B0BF5CH5P9,0.0,low_likelihood
B0BF8NBL5V,0.0,low_likelihood
B0BFGCBRMH,0.0,low_likelihood
B0BFHXDD2Y,0.0,low_likelihood
B0BFL4QH1H,0.0,low_likelihood
B0BFQC863M,0.0,low_likelihood
B0BG424BR7,0.0,low_likelihood
B0BG6C6T4F,0.0,low_likelihood
B0BG82X4FC,0.0,low_likelihood
B0BG8FS6K7,0.0,low_likelihood
B0BG8PJQKW,0.0,low_likelihood
B0BGB8G28H,0.0,low_likelihood
B0BGKZ9KBJ,0.0,low_likelihood
B0BGNR61V1,0.0,low_likelihood
B0BGQBLKY8,0.0,low_likelihood
B0BHHR3QR8,0.0,low_likelihood
B0BHL35H5P,0.0,low_likelihood
B0BHSMX2ZC,0.0,low_likelihood
B0BHTQ9JNM,0.0,low_likelihood
B0BJ1RXL99,0.0,low_likelihood
B0BJ2G3BDR,0.0,low_likelihood
B0BJ61JRXS,0.0,low_likelihood
B0BJDF4LDG,0.0,low_likelihood
B0BJP4TMNH,0.0,low_likelihood
B0BJP97TX7,0.0,low_likelihood
B0BJPZKQ62,0.0,low_likelihood
B0BJZRFCKV,0.0,low_likelihood
B0BK16S938,0.0,low_likelihood
B0BKG5LGRP,0.0,low_likelihood
B0BKL37Y6J,0.0,low_likelihood
B0BKQSRBXP,0.0,low_likelihood
B0BLBFQ9BG,0.0,low_likelihood
B0BLKHMYCX,0.0,low_likelihood
B0BLSXNFKF,0.0,low_likelihood
B0BM2HZNBG,0.0,low_likelihood
B0BM5JS5FW,0.0,low_likelihood
B0BMFC8P2D,0.0,low_likelihood
B0BMFLBP63,0.0,low_likelihood
B0BMQ9W9R9,0.0,low_likelihood
B0BN1BV7SW,0.0,low_likelihood
B0BN1H3LT2,0.0,low_likelihood
B0BN4SXT41,0.0,low_likelihood
B0BNL36ZCG,0.0,low_likelihood
B0BP2CSW2D,0.0,low_likelihood
B0BPPVW19V,0.0,low_likelihood
B0BQ72TGKS,0.0,low_likelihood
B0BQBWZXPC,0.0,low_likelihood
B0BQN7NG5N,0.0,low_likelihood
B0BR12TY7F,0.0,low_likelihood
B0BR16YNRD,0.0,low_likelihood
B0BR9TPRRP,0.0,low_likelihood
B0BRHV72FM,0.0,low_likelihood
B0BRKDY8B1,0.0,low_likelihood
B0BRMZYXQP,0.0,low_likelihood
B0BRNC4J3Z,0.0,low_likelihood
B0BRP7XKVY,0.0,low_likelihood
B0BRSN1BQK,0.0,low_likelihood
B0BRV76DVF,0.0,low_likelihood
B0BRXK1KRF,0.0,low_likelihood
B0BRXS7X7S,0.0,low_likelihood
B0BS6K1M6C,0.0,low_likelihood
B0BSB1FS4Q,0.0,low_likelihood
B0BSDJP7SF,0.0,low_likelihood
B0BSVR3KCP,0.0,low_likelihood
B0BT2YDPB4,0.0,low_likelihood
B0BT4Q93CN,0.0,low_likelihood
B0BTP2YPZJ,0.0,low_likelihood
B0BVFSTPH4,0.0,low_likelihood
B0BVG7TSSF,0.0,low_likelihood
B0BVM24K68,0.0,low_likelihood
B0BVMW79DG,0.0,low_likelihood
B0BVQP57GM,0.0,low_likelihood
B0BVT6SP97,0.0,low_likelihood
B0BVV7BCNX,0.0,low_likelihood
B0BWD9T482,0.0,low_likelihood
B0BWMFZXV7,0.0,low_likelihood
B0BWMY1NMG,0.0,low_likelihood
B0BWWXBVGB,0.0,low_likelihood
B0BX2MY8K9,0.0,low_likelihood
B0BYMMGMH5,0.0,low_likelihood
B0BYVFWJ35,0.0,low_likelihood
B0BZ4DD6R4,0.0,low_likelihood
B0BZ6CY7B4,0.0,low_likelihood
B0BZ7ZLVTV,0.0,low_likelihood
B0BZWYHS49,0.0,low_likelihood
B0BZX2JB8F,0.0,low_likelihood
B0C2614YHL,0.0,low_likelihood
B0C2CHCKK4,0.0,low_likelihood
B0C2JXKZ1L,0.0,low_likelihood
B0C36ZQ6MG,0.0,low_likelihood
B0C3BPZC6L,0.0,low_likelihood
B0C3MTR8K8,0.0,low_likelihood
B0C4G54M7S,0.0,low_likelihood
B0C4J8864H,0.0,low_likelihood
B0C5NVK6L6,0.0,low_likelihood
B0C5T7VZK6,0.0,low_likelihood
B0C6Q7FDJV,0.0,low_likelihood
B0C6SMQMQ9,0.0,low_likelihood
B0C7C19G4H,0.0,low_likelihood
B0C7VXDVN8,0.0,low_likelihood
B0CBKVT8WQ,0.0,low_likelihood
